Plant_ID,Pcode,State,Customer_Id,Scode,Price,Wk0,Wk1,Wk2,Wk3,Wk4,Wk5,Wk6,Wk7,Wk8,Wk9,Wk10,Wk11,Wk12,Wk13,Wk14,Wk15,Wk16,Wk17,Wk18,Wk19,Wk20,Wk21,Wk22,Wk23,Wk24,Wk25,Wk26,Wk27,Wk28,Wk29,Wk30,Wk31,Wk32,Wk33,Wk34,Wk35,Wk36,Wk37,Wk38,Wk39,Wk40,Wk41,Wk42,Wk43,Wk44,Wk45,Wk46,Wk47,Wk48,Wk49,Wk50,Wk51,Wk52,Wk53,Wk54,Wk55,Wk56,Wk57,Wk58,Wk59,Wk60,Wk61,Wk62,Wk63,Wk64,Wk65,Wk66,Wk67,Wk68,Wk69,Wk70,Wk71,Wk72,Wk73,Wk74,Wk75,Wk76,Wk77,Wk78,Wk79,Wk80,Wk81,Wk82,Wk83,Wk84,Wk85,Wk86,Wk87,Wk88,Wk89,Wk90,Wk91,Wk92,Wk93,Wk94,Wk95,Wk96,Wk97,Wk98,Wk99,Wk100,Wk101,Wk102,Wk103,
100,Buffalo,NY,14,SKU396,$33.00 ,40,36,25,20,49,39,25,24,45,20,27,36,32,37,48,44,35,41,41,24,41,40,34,28,41,45,43,42,32,39,45,33,32,32,23,43,43,43,36,49,37,39,27,46,40,48,32,132,378,604,972,22,28,34,26,36,41,37,36,29,46,23,39,22,25,36,20,42,35,47,23,29,34,21,26,50,30,35,41,21,20,44,42,28,36,44,46,36,42,29,42,47,22,32,38,48,34,34,133,360,430,623,37,47,
100,Buffalo,NY,43,SKU361,$94.00 ,39,28,45,46,43,20,35,20,38,36,49,41,33,36,26,35,31,24,43,42,31,49,42,43,22,40,29,41,36,41,41,41,28,43,40,22,20,25,37,41,50,21,45,41,38,25,22,144,297,672,1372,23,48,39,33,31,26,44,31,28,34,37,43,44,21,42,50,48,41,29,44,44,26,27,38,23,20,43,35,40,28,26,23,31,27,45,27,38,32,38,27,24,36,26,28,30,25,46,89,188,408,732,31,30,
100,Buffalo,NY,38,SKU1122,$50.00 ,31,34,46,22,39,41,49,41,38,33,32,24,43,40,23,42,31,35,32,39,39,36,21,41,28,36,30,40,20,45,46,50,43,27,23,35,40,37,31,41,32,50,43,38,38,23,26,119,122,276,562,40,33,42,40,36,28,32,24,20,44,35,49,48,45,33,28,45,26,45,20,41,46,43,25,46,34,20,45,46,22,26,29,34,32,29,44,31,30,23,37,29,29,37,50,29,34,28,60,63,95,265,25,21,
100,Buffalo,NY,9,SKU657,$87.00 ,20,40,26,33,37,30,30,24,31,23,45,47,28,22,49,26,32,34,27,29,30,34,22,40,20,25,45,27,38,43,36,32,46,27,23,25,45,23,44,46,32,27,47,50,24,37,50,74,88,155,393,28,30,41,27,27,33,36,32,39,38,44,48,48,25,39,31,43,30,45,24,45,29,50,47,39,33,49,25,30,29,31,47,39,25,42,23,37,23,41,30,31,29,48,44,27,41,46,115,295,790,1844,30,22,
100,Buffalo,NY,25,SKU1065,$49.00 ,38,38,45,37,50,30,36,48,44,20,34,24,41,49,31,33,37,21,40,45,45,38,21,28,47,30,26,40,48,35,27,38,26,31,43,39,43,38,22,29,38,37,32,48,41,26,48,65,166,224,501,44,50,34,21,34,45,33,36,39,26,38,28,48,36,27,23,37,46,23,48,50,33,45,26,33,25,26,34,23,21,44,32,31,38,48,22,31,50,45,22,24,34,40,44,33,40,38,66,71,186,285,20,49,
100,Buffalo,NY,46,SKU1217,$65.00 ,41,39,50,21,20,44,34,34,25,43,34,28,48,43,21,31,39,30,23,46,39,48,21,37,50,43,24,37,25,23,28,45,27,49,47,37,23,40,43,41,26,38,29,30,38,28,45,90,195,494,541,49,40,48,32,50,22,25,34,27,26,31,31,45,44,33,38,39,44,42,31,31,45,23,44,21,40,28,34,30,46,20,23,32,38,48,29,46,41,44,42,30,26,31,39,20,23,30,87,104,240,447,40,25,
100,Buffalo,NY,19,SKU535,$72.00 ,40,47,28,26,29,47,28,26,39,24,29,26,31,45,28,30,37,36,27,27,29,25,48,30,25,27,30,33,37,24,31,26,34,25,35,31,38,47,20,23,20,44,38,24,20,29,33,101,129,159,440,21,25,43,22,27,35,36,50,49,47,28,44,49,36,46,26,31,23,33,34,44,41,25,36,25,49,20,23,30,35,32,30,24,44,27,27,47,27,28,31,37,33,30,34,41,25,28,87,146,350,471,42,28,
100,Buffalo,NY,35,SKU1341,$91.00 ,37,38,21,20,48,25,39,21,46,47,32,32,36,26,43,24,21,24,27,34,22,23,38,20,34,29,29,50,21,26,33,39,22,30,41,40,49,45,47,25,24,39,40,39,32,28,33,136,190,200,538,44,20,33,34,23,50,31,40,47,24,31,25,42,29,29,28,39,44,32,36,25,40,37,27,50,24,49,22,39,27,31,39,20,22,26,50,23,32,42,29,46,28,21,22,46,49,24,107,299,812,1133,42,24,
100,Buffalo,NY,11,SKU1301,$11.00 ,38,38,45,39,31,33,48,26,34,30,42,40,40,32,25,37,44,46,36,44,43,31,20,40,39,22,20,39,50,33,38,32,35,35,21,23,27,47,24,29,41,30,37,47,21,23,35,61,153,404,1192,41,45,38,37,34,32,41,37,31,26,26,26,34,47,20,22,20,44,33,49,46,40,28,32,48,32,33,32,48,44,36,45,21,21,27,43,25,33,38,49,36,34,26,31,24,23,38,133,367,1100,3222,30,37,
100,Buffalo,NY,25,SKU475,$88.00 ,46,27,21,41,23,33,20,21,26,35,39,27,45,47,29,37,41,23,50,45,44,48,23,32,23,21,42,36,48,50,35,46,41,25,42,39,30,26,22,37,47,40,32,34,37,25,36,149,314,529,726,37,31,34,26,22,40,38,33,44,50,21,42,29,32,24,25,29,23,20,31,32,21,47,39,43,50,23,40,23,34,39,44,28,48,49,32,25,32,28,37,39,44,44,20,34,32,42,56,82,160,333,36,41,
100,Buffalo,NY,3,SKU1327,$39.00 ,27,48,39,27,25,39,31,30,22,22,21,42,41,49,34,30,20,22,43,34,31,48,33,38,29,36,46,29,39,29,47,34,31,26,40,26,50,43,23,20,48,49,21,28,25,40,43,103,203,453,1358,35,37,20,29,44,25,49,27,39,31,23,21,21,22,47,46,31,31,22,25,30,22,20,29,42,34,32,42,50,49,46,37,27,49,34,21,22,24,30,33,49,46,21,35,36,30,49,121,214,441,1076,22,40,
100,Buffalo,NY,12,SKU895,$30.00 ,30,38,41,40,37,46,40,22,42,28,26,49,29,30,49,50,46,20,39,47,38,34,20,28,38,29,42,44,28,21,48,35,40,34,50,23,35,35,37,24,41,20,22,45,38,37,44,69,97,189,536,42,29,45,32,23,42,35,27,36,46,26,28,42,42,20,29,25,37,23,21,47,22,46,46,32,48,38,50,40,38,23,45,42,33,24,48,26,50,26,48,48,38,40,36,28,47,45,104,187,285,577,40,47,
100,Buffalo,NY,10,SKU1066,$75.00 ,43,32,37,30,39,25,21,35,22,34,36,46,47,43,46,47,20,36,49,37,34,47,39,38,31,47,20,23,22,48,31,31,36,46,33,28,21,49,44,24,45,44,20,43,42,35,42,95,208,551,1460,36,29,26,44,29,28,47,23,23,33,20,35,31,23,22,21,49,38,45,35,49,49,50,23,48,22,29,37,43,36,46,29,32,42,35,41,39,24,42,45,46,33,30,41,31,24,24,121,343,959,1859,21,37,
100,Buffalo,NY,8,SKU1063,$74.00 ,45,23,38,29,24,41,44,33,32,43,44,21,34,48,40,25,33,27,46,47,41,40,43,41,38,47,31,26,48,22,25,40,31,34,50,26,21,35,35,45,27,22,33,50,37,26,45,140,294,709,1859,47,37,46,50,21,27,36,29,28,48,40,46,29,48,46,49,30,48,37,38,32,44,25,45,50,37,30,34,30,34,46,50,41,48,34,31,37,28,24,39,46,35,34,46,32,33,34,59,139,246,419,33,22,
100,Buffalo,NY,43,SKU468,$57.00 ,44,23,42,33,34,41,48,21,33,36,34,46,39,30,22,31,27,45,36,43,28,20,34,41,21,42,25,26,26,49,39,28,49,28,47,24,31,48,44,46,23,38,26,31,26,28,34,71,125,338,996,32,39,35,23,41,30,48,38,45,21,43,32,39,21,41,44,26,34,28,28,26,35,25,23,40,49,33,36,26,26,36,42,44,24,27,25,40,24,24,20,40,20,23,45,29,46,41,71,150,294,295,27,24,
100,Buffalo,NY,30,SKU1032,$43.00 ,29,36,25,48,37,29,31,35,20,29,45,34,37,37,37,25,22,37,20,38,28,49,25,37,37,30,28,40,42,41,50,49,46,44,21,45,38,41,49,42,32,29,23,44,36,42,31,51,150,349,480,48,21,32,47,38,49,28,41,34,37,42,29,48,22,30,45,39,23,34,43,50,38,48,45,34,26,49,33,25,45,35,20,30,20,22,37,33,24,39,33,41,49,28,44,31,34,36,140,308,458,797,25,48,
100,Buffalo,NY,43,SKU1114,$96.00 ,36,42,23,47,28,49,42,29,49,47,39,35,23,29,44,41,45,34,32,33,26,26,42,21,37,36,45,28,26,42,47,31,31,29,27,23,35,42,44,21,47,44,43,49,25,46,28,79,196,455,1304,20,23,33,40,42,45,28,38,24,40,35,32,33,27,32,37,49,24,50,36,32,29,46,29,36,37,24,42,25,28,34,44,26,50,30,33,32,27,35,37,32,31,27,43,43,23,33,97,165,275,403,35,32,
100,Buffalo,NY,37,SKU853,$49.00 ,28,20,22,41,29,29,35,39,42,43,24,43,30,37,30,38,29,39,25,22,33,41,32,22,22,29,38,48,24,26,44,30,48,30,29,47,32,40,23,31,48,26,42,47,44,25,24,64,106,307,716,21,44,42,24,42,46,36,27,37,25,24,46,35,40,32,36,31,39,28,35,47,30,30,45,44,34,41,32,48,28,46,37,25,39,29,29,36,40,40,38,38,30,44,49,23,39,38,78,217,339,517,46,35,
100,Buffalo,NY,18,SKU295,$16.00 ,22,25,49,47,34,33,50,40,48,31,27,37,33,29,26,22,24,23,41,20,24,42,24,28,43,35,21,36,21,26,49,32,21,32,42,48,38,25,27,32,47,25,28,40,37,31,49,55,78,161,294,38,41,40,45,38,32,20,23,43,43,29,44,43,27,48,34,31,22,49,44,47,20,20,48,42,20,41,23,46,22,35,23,35,21,45,38,39,46,37,41,35,49,40,45,39,37,46,93,208,407,1218,37,48,
100,Buffalo,NY,20,SKU1250,$46.00 ,21,26,22,23,45,22,43,49,38,34,43,46,30,23,40,35,44,38,32,23,20,34,40,37,29,34,22,46,30,24,38,31,23,20,38,41,35,38,47,29,20,28,47,21,48,34,28,58,140,240,428,33,29,28,45,35,45,33,41,34,40,44,39,21,43,29,39,39,28,28,25,39,31,43,32,40,20,33,50,24,20,47,33,28,43,49,31,43,20,42,34,44,44,46,36,36,34,36,147,257,287,700,40,46,
100,Buffalo,NY,41,SKU950,$44.00 ,47,23,49,44,24,26,41,37,39,29,42,42,40,30,42,21,22,40,37,30,33,20,42,35,21,26,50,39,45,46,24,46,31,28,32,37,43,30,33,24,24,50,24,49,36,36,37,62,71,194,295,42,35,42,41,32,33,37,42,22,34,44,28,39,21,44,23,27,27,24,29,46,26,24,22,22,42,46,38,22,37,23,36,35,44,37,45,20,34,48,27,45,35,31,44,32,45,49,85,215,349,692,44,38,
100,Buffalo,NY,11,SKU714,$66.00 ,26,35,25,28,29,40,41,50,26,21,39,22,46,32,26,46,39,34,26,41,30,43,32,43,22,21,25,28,40,39,50,23,41,23,46,25,41,36,39,44,38,49,48,47,27,32,28,140,150,250,523,26,37,40,42,24,47,39,33,31,22,38,39,37,35,30,28,21,37,38,31,27,36,50,43,46,45,49,41,35,28,30,43,38,24,40,24,29,40,23,50,33,39,20,37,31,40,23,83,88,244,495,37,24,
100,Buffalo,NY,26,SKU529,$65.00 ,23,33,34,48,49,22,40,26,41,37,21,30,25,39,36,26,50,40,23,49,46,33,35,27,20,45,29,28,46,43,47,29,36,35,35,27,49,31,35,29,38,21,27,33,47,25,22,112,307,825,886,30,42,44,40,42,21,47,34,31,48,32,31,49,50,34,24,30,39,49,22,21,23,41,45,38,20,28,41,21,27,40,37,27,30,41,38,37,46,50,36,33,28,23,49,20,23,44,116,290,517,759,21,26,
100,Buffalo,NY,35,SKU1025,$38.00 ,35,47,42,27,38,23,32,35,25,32,25,35,41,48,29,30,36,39,43,40,26,27,45,32,31,29,47,24,47,36,39,49,37,22,48,49,24,28,28,20,36,33,46,20,42,25,31,134,349,493,759,40,46,50,24,45,41,45,34,49,44,50,47,37,41,32,22,32,38,34,30,37,46,32,22,23,23,48,33,44,38,21,20,27,24,40,33,50,39,48,31,24,38,43,21,28,43,29,107,159,169,408,46,30,
100,Buffalo,NY,8,SKU1448,$79.00 ,48,45,29,26,42,29,36,35,32,25,35,37,34,41,43,24,44,30,37,33,29,37,33,35,35,28,38,29,27,24,31,34,31,26,39,27,35,45,30,30,39,40,49,28,37,21,26,143,146,364,383,37,38,27,21,25,47,34,44,43,29,30,23,23,40,30,21,45,41,30,32,26,20,47,22,40,40,48,37,36,26,39,36,29,38,40,49,20,41,38,43,49,40,50,38,42,44,41,143,339,666,1070,39,28,
100,Buffalo,NY,41,SKU517,$59.00 ,44,24,46,25,29,46,32,46,44,36,32,27,40,28,27,26,39,36,25,31,21,34,23,37,20,27,27,27,28,24,45,37,34,45,29,21,21,33,39,27,31,40,49,39,47,22,26,51,145,375,658,38,22,50,33,29,46,40,37,26,24,30,27,41,30,37,36,30,45,33,22,50,29,46,29,46,49,43,37,32,41,45,48,23,47,39,39,33,45,30,33,23,44,33,37,25,28,37,81,104,255,618,28,46,
100,Buffalo,NY,22,SKU704,$97.00 ,44,49,36,36,25,40,37,30,43,26,45,46,33,46,45,34,39,49,22,40,25,20,33,21,22,25,49,27,22,44,41,34,29,25,26,27,34,40,41,38,42,32,30,25,44,24,46,60,65,114,259,41,49,39,35,23,42,23,35,34,20,47,21,46,48,25,43,45,40,25,26,27,43,40,27,38,26,37,24,35,40,37,27,35,33,48,40,30,20,38,22,20,50,48,49,44,22,23,62,166,394,1104,25,48,
100,Buffalo,NY,32,SKU1342,$80.00 ,50,40,41,24,24,27,48,29,33,44,42,38,27,49,23,43,45,36,34,25,38,46,40,33,40,22,20,25,29,44,24,46,25,31,49,35,44,36,36,29,23,46,40,33,26,44,44,104,240,353,908,40,34,33,49,36,44,49,39,46,49,26,20,37,30,29,42,28,32,44,34,42,36,32,46,37,49,34,47,20,47,36,23,23,29,29,25,28,44,21,22,39,41,32,36,50,25,46,112,174,326,328,34,29,
100,Buffalo,NY,15,SKU500,$95.00 ,25,26,41,33,21,23,38,49,21,21,49,31,31,44,46,43,46,47,41,31,23,27,36,40,23,23,36,35,35,32,21,28,29,25,40,41,43,48,23,36,47,29,44,40,40,42,34,141,201,544,1050,49,29,23,21,49,43,37,38,31,39,48,39,36,34,49,29,32,25,25,42,21,29,25,35,42,28,49,42,43,29,36,47,29,40,29,36,46,43,32,25,30,40,23,23,30,40,27,136,191,305,707,49,41,
100,Buffalo,NY,39,SKU127,$97.00 ,36,37,42,26,33,20,28,32,34,29,45,27,46,37,48,33,26,20,39,20,24,27,22,20,21,29,21,26,38,36,45,46,37,32,43,23,32,44,35,32,33,47,24,47,32,28,29,93,205,277,750,30,30,49,27,39,43,45,40,38,46,46,43,20,43,47,22,20,26,21,26,20,39,27,50,35,30,47,48,36,50,33,33,28,37,41,48,33,28,22,46,33,37,27,48,20,30,25,96,246,684,1146,46,35,
100,Buffalo,NY,38,SKU451,$71.00 ,39,23,37,32,45,30,33,33,21,24,39,49,22,30,37,21,50,31,43,36,20,41,37,24,29,41,27,25,46,50,41,28,34,35,30,44,24,31,40,21,32,47,23,21,22,42,21,127,327,810,874,27,34,20,37,26,24,41,47,37,43,20,25,36,20,34,39,49,40,41,45,45,25,44,50,41,21,49,50,24,40,39,25,43,37,50,41,40,48,39,50,24,45,33,34,33,22,23,122,300,680,1567,40,43,
100,Buffalo,NY,26,SKU1303,$28.00 ,41,24,23,40,50,44,43,27,39,26,25,23,38,32,38,40,43,31,35,28,31,20,41,21,20,44,34,34,34,43,20,44,26,44,45,22,22,36,32,46,36,42,41,30,23,34,32,114,242,610,1071,24,36,27,37,48,43,30,34,28,27,49,47,20,42,34,49,28,25,27,31,26,40,34,31,40,37,23,38,45,33,44,38,26,23,48,50,25,31,38,33,30,27,20,31,22,30,36,86,180,536,1496,36,30,
100,Buffalo,NY,0,SKU605,$94.00 ,41,47,50,43,31,30,20,39,34,39,36,43,35,49,44,33,37,25,38,28,21,43,47,34,28,47,35,27,40,46,22,44,22,25,42,38,40,37,36,30,22,48,30,24,50,41,32,101,133,273,709,48,20,49,22,23,22,49,48,20,28,32,34,32,29,32,49,45,35,31,31,26,37,37,45,47,32,34,46,37,22,41,47,42,46,35,27,48,37,35,40,34,40,36,45,41,44,44,94,255,724,892,26,45,
100,Buffalo,NY,36,SKU629,$85.00 ,21,20,38,41,43,43,44,31,23,28,26,42,35,41,26,40,20,34,43,46,22,47,25,22,30,22,27,48,40,45,35,24,23,42,38,40,32,35,22,34,28,41,20,23,34,22,21,98,171,305,415,20,20,41,27,42,26,36,47,26,42,21,28,47,42,20,27,49,27,43,47,23,43,29,47,40,25,42,38,47,20,43,40,44,24,24,40,24,47,48,35,25,37,35,29,30,46,40,102,271,750,1112,31,36,
100,Buffalo,NY,11,SKU367,$89.00 ,42,36,24,27,33,38,21,25,35,50,32,36,31,47,36,25,33,25,46,32,48,45,29,49,46,31,31,31,28,35,44,48,32,21,45,36,44,22,35,44,34,49,42,25,24,31,43,84,217,458,1256,31,29,36,22,45,23,39,27,25,40,40,32,28,45,31,28,24,23,44,25,47,32,26,28,44,20,45,21,45,21,49,32,42,30,50,44,20,20,30,29,39,45,42,32,50,24,34,142,393,1067,1215,46,31,
100,Buffalo,NY,11,SKU588,$19.00 ,35,46,39,25,29,45,33,45,34,44,25,30,30,25,42,39,44,38,41,46,20,26,47,25,36,20,46,23,35,40,37,47,45,36,25,24,48,48,36,34,40,34,43,23,21,41,34,59,71,93,214,42,30,20,23,31,48,28,36,31,47,43,50,27,38,22,20,50,50,47,42,38,39,44,29,47,47,28,27,38,45,45,50,34,36,48,50,45,48,28,47,22,20,47,47,24,24,35,53,153,392,1045,26,31,
100,Buffalo,NY,4,SKU93,$36.00 ,25,36,23,36,29,46,43,30,28,48,42,24,36,21,28,34,28,22,25,45,36,21,30,32,25,45,43,20,50,25,30,40,43,41,28,31,36,33,39,24,34,25,24,22,28,28,47,108,225,260,484,29,38,27,49,31,24,31,27,31,35,24,33,33,37,31,46,23,24,35,23,26,43,31,39,29,40,40,35,30,44,31,27,24,29,49,48,48,20,42,42,45,28,46,41,48,36,50,60,178,343,636,24,37,
100,Buffalo,NY,46,SKU1351,$41.00 ,21,38,27,32,22,36,39,24,28,31,34,39,22,48,34,35,23,36,46,27,22,23,30,32,41,29,24,31,29,40,24,45,49,37,40,32,36,45,45,21,28,43,29,44,33,46,23,128,342,594,1186,39,35,28,36,25,29,33,28,20,23,21,21,44,22,27,27,50,46,34,46,34,36,22,50,20,43,27,27,41,47,21,35,36,39,29,46,31,23,50,45,21,26,25,32,41,32,42,142,196,277,708,33,28,
100,Buffalo,NY,1,SKU24,$56.00 ,50,25,32,37,22,29,40,43,32,50,36,34,28,37,46,30,34,45,21,37,47,37,32,46,24,31,44,41,42,41,46,35,47,32,27,33,37,20,39,27,32,23,30,35,23,29,37,111,278,439,644,21,25,21,24,38,23,26,44,50,22,41,35,32,36,34,37,20,37,26,20,44,40,20,44,44,47,24,21,27,49,23,41,44,32,23,47,48,29,22,35,26,36,31,32,43,30,34,64,78,149,345,39,27,
100,Buffalo,NY,14,SKU1287,$89.00 ,26,46,29,39,36,42,43,37,45,40,24,43,38,43,40,20,21,22,37,48,24,49,49,40,32,36,33,32,32,22,32,21,48,32,20,32,47,26,42,41,32,38,22,48,37,46,41,82,244,656,1197,39,35,23,45,44,27,38,31,23,20,32,22,28,40,45,36,24,39,29,20,37,29,25,34,35,36,22,23,47,32,30,47,29,50,42,33,26,38,26,22,42,39,45,20,21,33,49,128,234,619,1421,48,35,
100,Buffalo,NY,41,SKU1405,$72.00 ,40,30,35,41,34,30,47,26,45,46,34,32,43,23,44,24,46,29,31,43,20,42,35,30,37,35,47,34,41,39,25,22,38,50,40,27,23,34,21,27,40,50,35,36,38,40,39,142,170,458,1254,40,26,42,37,23,26,20,33,20,25,21,49,37,46,44,37,46,47,37,30,29,34,50,36,24,25,31,50,23,24,35,45,27,43,46,49,44,43,23,25,26,28,41,46,34,41,31,111,118,298,544,40,23,
100,Buffalo,NY,20,SKU514,$74.00 ,40,34,35,39,44,20,22,23,30,49,26,26,41,27,24,32,44,39,43,41,50,31,37,43,23,27,41,25,33,39,25,41,42,40,49,36,45,21,47,47,32,33,34,26,50,47,32,148,249,441,886,41,40,45,49,43,31,30,37,48,37,50,29,35,32,32,24,22,20,31,50,28,35,30,30,21,41,29,46,36,21,43,44,42,43,39,25,39,44,26,45,21,33,47,23,24,22,32,137,369,509,668,46,38,
100,Buffalo,NY,19,SKU932,$50.00 ,37,39,26,29,28,25,46,40,29,34,47,45,44,44,33,39,24,45,46,35,24,37,20,29,20,39,36,44,23,30,21,22,32,41,23,31,22,38,32,27,32,22,37,48,38,47,21,55,110,158,272,48,31,42,31,44,49,30,23,49,41,44,35,29,22,21,23,21,37,21,25,34,25,32,45,49,50,20,31,21,34,34,49,41,41,29,36,40,28,50,27,28,50,38,36,47,43,35,113,152,425,1124,45,50,
100,Buffalo,NY,42,SKU1343,$77.00 ,20,37,32,23,38,41,46,40,33,49,44,28,50,48,46,21,34,47,48,47,29,36,44,33,28,31,41,24,28,25,48,43,49,33,24,28,27,32,35,38,50,34,38,21,39,42,49,86,99,225,234,26,22,31,36,50,22,25,28,27,42,39,46,23,50,43,42,40,28,42,28,27,41,39,47,44,26,33,29,50,39,34,43,20,49,26,44,43,48,41,28,43,43,43,48,42,42,39,87,244,426,436,37,24,
100,Buffalo,NY,17,SKU399,$52.00 ,22,40,35,40,28,29,27,30,41,37,21,41,33,26,44,23,29,50,41,20,41,46,43,26,35,24,25,24,41,45,23,37,37,26,31,34,23,50,25,33,49,44,30,30,30,45,22,131,174,462,1332,48,45,37,50,20,26,28,29,38,21,31,48,35,32,28,25,25,38,35,45,27,24,41,39,36,37,31,28,32,35,29,34,36,48,47,50,42,20,37,34,26,38,50,27,48,30,32,70,102,106,317,47,32,
100,Buffalo,NY,26,SKU74,$44.00 ,32,37,34,42,21,25,49,41,20,24,33,21,22,29,40,29,50,26,37,29,41,50,40,46,34,32,24,24,32,20,43,36,40,45,45,36,25,29,30,25,46,44,40,47,46,32,42,121,240,501,1352,28,44,34,36,27,21,34,48,44,33,20,40,22,45,27,37,47,48,47,22,22,28,39,34,31,33,49,46,35,24,31,32,24,46,21,26,35,26,45,44,39,49,42,25,46,37,41,112,140,406,1160,25,47,
100,Buffalo,NY,37,SKU525,$85.00 ,44,37,39,21,30,28,26,29,22,43,50,45,43,34,49,34,21,30,39,23,29,34,44,43,34,39,45,33,49,33,29,26,24,20,29,42,21,35,47,22,29,20,40,27,27,45,43,89,203,433,805,28,24,31,36,43,48,26,37,48,46,21,28,43,38,27,39,44,49,47,43,45,48,32,33,45,46,24,25,50,39,40,29,42,25,34,49,45,24,22,41,27,24,47,42,21,44,35,145,302,742,1748,27,29,
100,Buffalo,NY,15,SKU904,$70.00 ,43,32,45,27,27,22,33,28,20,42,33,25,33,32,34,49,25,20,50,38,20,48,29,31,40,40,26,38,24,22,45,44,48,38,23,35,48,48,31,47,50,33,30,47,45,27,33,140,323,928,2147,28,47,25,39,43,36,40,43,39,36,49,23,47,37,40,37,49,50,23,39,28,21,41,22,31,27,20,24,28,50,30,50,41,50,21,28,28,22,29,48,21,33,39,41,39,34,45,110,230,415,511,42,20,
100,Buffalo,NY,43,SKU38,$95.00 ,40,36,34,34,21,28,25,25,22,21,31,29,44,28,35,49,34,22,34,46,27,33,30,42,28,41,22,44,30,36,48,30,39,33,20,28,25,38,45,46,20,28,48,33,39,30,28,58,122,230,313,37,32,22,28,47,41,48,20,24,45,50,36,43,32,22,29,21,43,35,36,42,28,20,22,27,32,29,47,34,42,37,42,49,49,47,20,41,39,46,44,28,49,47,40,34,31,44,149,197,427,1233,50,41,
100,Buffalo,NY,36,SKU1414,$65.00 ,50,25,27,30,38,23,50,23,46,34,35,39,20,50,50,39,23,20,23,48,27,37,44,45,35,50,50,27,50,20,36,48,41,21,41,48,32,27,32,23,34,47,47,32,43,38,44,57,167,449,626,33,49,21,35,28,32,47,21,24,41,39,49,50,22,46,28,44,37,48,24,26,30,20,26,46,44,43,21,34,47,36,44,44,32,43,41,22,22,48,43,50,30,46,30,37,23,38,61,180,375,460,23,31,
100,Buffalo,NY,17,SKU555,$57.00 ,22,46,38,30,43,46,43,27,27,42,21,23,43,24,38,29,32,26,24,36,31,24,36,45,33,31,39,47,37,21,20,33,35,27,30,46,23,31,26,50,42,36,23,30,33,34,23,115,194,407,1193,30,38,33,37,26,20,47,37,38,24,42,47,20,36,38,24,41,47,38,24,39,32,26,28,46,22,24,45,26,32,38,34,29,47,40,49,28,46,41,21,30,32,40,34,30,46,50,123,286,423,1219,43,45,
100,Buffalo,NY,1,SKU571,$87.00 ,41,48,45,48,27,21,49,48,20,48,30,21,23,50,42,35,45,44,45,28,37,22,20,42,37,33,29,27,37,48,44,25,28,34,22,34,43,31,32,22,44,30,28,37,32,41,24,59,96,205,600,33,42,23,49,30,37,36,35,39,23,41,27,30,46,33,34,25,48,38,41,41,43,28,34,22,35,21,33,46,26,38,45,40,31,23,24,42,47,36,48,50,41,38,31,31,39,32,83,237,634,651,44,47,
100,Buffalo,NY,0,SKU1435,$22.00 ,37,29,34,26,42,23,39,40,40,49,35,24,35,36,20,28,27,25,24,48,38,33,39,33,29,37,50,20,22,39,41,25,29,21,25,34,48,47,45,34,43,44,42,47,31,23,26,78,115,287,861,47,20,38,23,25,24,45,46,43,50,44,32,34,36,44,24,44,30,20,44,33,41,42,35,32,28,35,25,23,26,38,36,21,38,22,43,24,44,46,28,39,34,29,25,40,22,48,80,232,612,1403,24,40,
100,Buffalo,NY,10,SKU749,$61.00 ,41,30,49,33,40,40,26,29,38,35,34,26,38,35,36,41,44,30,33,29,35,24,24,32,37,44,27,30,33,47,29,31,25,36,45,36,29,41,34,23,25,22,24,40,48,35,34,62,121,275,620,24,35,32,35,46,28,24,46,32,47,50,50,35,23,22,25,31,39,37,25,42,50,27,20,26,22,49,25,23,26,42,22,26,39,31,30,37,31,24,27,29,27,48,25,45,21,31,88,220,589,1548,43,30,
100,Buffalo,NY,19,SKU1,$20.00 ,20,35,34,39,25,29,47,26,48,49,35,37,43,31,43,46,30,35,22,27,28,23,46,45,22,33,44,21,20,31,31,50,26,50,48,32,34,50,27,26,31,28,20,26,20,24,39,74,134,213,556,28,36,21,20,23,25,21,27,25,25,21,31,45,34,46,48,26,36,28,39,41,20,41,40,48,24,46,43,33,24,26,48,26,32,22,26,23,36,42,44,30,31,35,45,21,32,50,138,150,351,589,42,43,
100,Buffalo,NY,1,SKU1154,$43.00 ,33,32,22,41,36,23,47,36,43,26,49,25,24,28,46,31,25,29,33,23,31,39,31,28,29,41,47,29,26,20,20,35,37,35,23,21,21,35,40,27,37,44,49,36,43,28,42,50,132,324,420,36,43,32,32,48,42,45,28,39,48,24,40,41,42,49,46,48,24,25,28,42,25,43,36,24,37,38,40,42,24,21,39,35,24,34,47,42,43,37,45,50,45,23,38,29,48,30,137,307,425,942,27,31,
100,Buffalo,NY,13,SKU451,$52.00 ,42,38,35,39,29,50,23,29,21,29,50,41,46,35,43,24,49,32,33,30,38,25,39,26,26,24,30,43,40,50,43,42,39,20,35,37,26,37,44,49,48,24,30,31,46,43,43,133,133,241,321,31,38,28,29,44,35,42,22,25,48,48,46,48,50,37,32,29,25,50,42,42,28,38,29,35,48,39,41,48,27,35,44,23,22,31,49,24,35,31,44,32,30,33,28,40,43,44,124,263,761,1450,26,50,
